	-245	264	21	32
	393	977	32	21
	-182	278	32	43
	-628	-1010	32	54
	-456	-1149	21	43
	-671	-827	21	43
	-827	-1351	32	54
	-133	-1616	21	54
	658	-824	10	43
	1086	-811	21	54
	1406	-2069	21	54
	1062	-1941	21	43
	81	303	32	32
	-79	1723	32	43
	772	903	0	54
	1329	-253	0	43
	1409	-486	32	43
	1277	-398	32	43
	311	-292	21	54
	-871	32	21	54
	-521	494	10	43
	663	996	10	43
	619	1185	32	54
	10	608	21	54
	628	10	0	43
	1755	259	10	43
	2017	297	43	43
	1829	-786	32	43
	1665	-1460	0	43
	1013	-753	21	43
	-38	-349	54	43
	-780	-1043	43	54
	-1015	-1037	21	54
	-715	527	21	43
	-40	2083	32	43
	158	2102	21	43
	-357	663	21	43
	-404	-759	10	43
	477	-589	10	43
	1037	595	10	32
	619	753	10	43
	-229	-21	21	43
	-1684	40	32	54
	-3812	666	32	54
	-4434	425	10	54
	-1941	-204	0	43
	931	-212	10	32
	819	221	10	43
	-854	846	10	54
	-1149	1054	21	43
	-953	-177	21	43
	-1542	-1428	21	43
	-780	-371	32	43
	1791	1171	21	54
	2512	447	21	54
	821	-428	21	43
	630	496	32	43
	1731	368	21	43
	114	-1357	21	43
	-2686	-753	21	32
	-1955	1458	21	32
	718	496	21	54
	1075	-2217	21	54
	360	-1766	10	43
	898	573	21	32
	862	841	32	43
	-532	-578	21	43
	-983	-1709	21	43
	-226	-1556	32	32
	436	707	10	32
	1387	2859	-10	32
	1916	1351	10	43
	196	-1048	21	65
	-1865	314	0	54
	-1553	2045	-10	0
	-892	172	10	-21
	-1608	-543	-10	0
	-1231	2351	-21	0
	305	2493	10	-21
	0	0	43	-10
	0	0	54	10
	0	0	54	-21
	0	0	65	-54
	0	0	21	21
	0	0	0	109
	0	0	43	120
	0	0	87	43
	0	0	76	0
	0	0	65	0
	0	0	43	21
	0	0	-10	54
	0	0	-21	76
	0	0	43	98
	0	0	65	98
	0	0	21	76
	0	0	21	43
	0	0	76	43
	0	0	109	65
	0	0	109	21
	0	0	98	-32
	0	0	54	0
	0	0	10	32
	0	0	-10	0
	0	0	-21	-10
	0	0	-21	65
	0	0	10	141
	0	0	32	152
	0	0	10	98
	0	0	-10	21
	0	0	32	0
	0	0	65	65
	0	0	54	87
	0	0	10	43
	0	0	-43	21
	0	0	-141	54
	0	0	-185	87
	0	0	-109	65
	0	0	32	43
	0	0	65	43
	0	0	0	65
	0	0	-54	76
	0	0	-43	43
	0	0	-32	-10
	0	0	-21	21
	0	0	65	98
	0	0	131	87
	0	0	98	32
	0	0	43	54
	0	0	76	76
	0	0	43	0
	0	0	-98	-10
	0	0	-120	76
	0	0	32	87
	0	0	109	-43
	0	0	43	-65
	0	0	32	43
	0	0	65	87
	0	0	32	21
	0	0	-21	-32
	0	0	0	-21
	0	0	21	65
	0	0	43	174
	0	0	98	141
	0	0	65	0
	0	0	-54	10
	0	0	-87	131
	0	0	-10	109
	0	0	-21	21
	0	0	-65	120
	0	0	10	196
	0	0	54	43
	0	0	-10	-21
	0	0	10	131
	0	0	98	174
	0	0	43	32
	0	0	-43	21
	0	0	21	152
	0	0	98	141
	0	0	32	0
	0	0	10	0
	0	0	65	65
	0	0	21	87
	0	0	-54	98
	0	0	10	98
	0	0	87	21
	0	0	32	10
	0	0	21	87
	0	0	120	87
	0	0	131	0
	0	0	32	10
	0	0	-43	98
	0	0	-54	131
	0	0	-21	131
	0	0	21	120
	0	0	10	65
	0	0	-54	43
	0	0	-32	76
	0	0	76	65
	0	0	98	21
	0	0	65	54
	0	0	87	65
	0	0	65	-10
	0	0	-21	0
	0	0	-32	65
	0	0	65	43
	0	0	87	10
	0	0	21	54
	0	0	0	-10
	0	0	-65	-141
	0	0	-163	-54
	0	0	-98	131
	0	0	87	76
	0	0	87	-43
	0	0	-65	76
	0	0	-76	218
	0	0	32	131
	0	0	43	-10
	0	0	-21	-43
	0	0	-32	-10
	0	0	-21	43
	0	0	10	98
	0	0	54	21
	0	0	109	-65
	0	0	131	43
	0	0	76	174
	0	0	-21	109
	0	0	-32	21
	0	0	21	76
	0	0	-10	76
	0	0	-131	10
	0	0	-131	21
	0	0	-21	54
	0	0	10	21
	0	0	-21	76
	0	0	21	152
	0	0	21	76
	0	0	-54	-43
	0	0	10	21
	0	0	163	109
	0	0	120	43
	0	0	-10	-21
	0	0	43	0
	0	0	141	10
	0	0	65	21
	0	0	21	87
	0	0	109	87
	0	0	87	0
	0	0	-43	0
	0	0	-32	76
	0	0	76	54
	0	0	76	21
	0	0	32	98
	0	0	76	98
	0	0	109	-21
	0	0	87	-21
	0	0	65	98
	0	0	21	76
	0	0	-21	-32
	0	0	10	-32
	0	0	65	10
	0	0	32	-21
	0	0	-32	0
	0	0	10	76
	0	0	54	54
	0	0	10	-10
	0	0	0	-10
	0	0	43	0
	0	0	43	-43
	0	0	21	-43
	0	0	87	10
	0	0	131	21
	0	0	109	21
	0	0	87	32
	0	0	54	54
	0	0	-21	76
	0	0	-21	109
	0	0	98	98
	0	0	131	32
	0	0	54	32
	0	0	10	76
	0	0	0	43
	0	0	-43	10
	0	0	-32	76
	0	0	65	131
	0	0	76	76
	0	0	21	43
	0	0	54	98
	0	0	109	98
	0	0	87	32
	0	0	76	10
	0	0	109	21
	0	0	54	10
	0	0	-54	-10
	0	0	-54	10
	0	0	-21	32
	0	0	-54	65
	0	0	-43	141
	0	0	21	120
	0	0	32	10
	0	0	0	-10
	0	0	21	54
	0	0	32	65
	0	0	-32	32
	0	0	-65	21
	0	0	-65	0
	0	0	-131	-21
	0	0	-131	21
	0	0	21	87
	0	0	109	54
	0	0	0	32
	0	0	-65	98
	0	0	21	76
